Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,Asthma
6037125320,5106,Los Angeles,91601,Los Angeles,-118.3701944,34.1666765,62.98
6037232300,6006,Los Angeles,90037,Los Angeles,-118.2981841,33.9974228,88.18
6037602301,6311,Los Angeles,90250,Del Aire,-118.3657428,33.9067458,77.65
6037221810,2892,Los Angeles,90007,Los Angeles,-118.2923015,34.0306568,48.36
6037231500,5396,Los Angeles,90062,Los Angeles,-118.3108266,34.0072777,128.19
6037600912,5659,Los Angeles,90302,Inglewood,-118.3411003,33.9771678,85.25
6037502401,4957,Los Angeles,90660,Pico Rivera,-118.0968738,33.976375,60.9
6037115404,2800,Los Angeles,91324,Los Angeles,-118.5416703,34.2255624,54.95
6037531604,3775,Los Angeles,90022,East Los Angeles,-118.1623741,34.0238371,72.44
6037601900,4847,Los Angeles,90303,Inglewood,-118.3395043,33.9415861,96.16
6037433304,5063,Los Angeles,91732,El Monte,-118.019896,34.0708986,58.77
6037220000,4711,Los Angeles,90016,Los Angeles,-118.3401928,34.0278406,95.03
6037573100,7547,Los Angeles,90806,Long Beach,-118.197509,33.7998434,103.05
6037570603,5172,Los Angeles,90805,Long Beach,-118.1623214,33.8571712,84.91
6037552301,4482,Los Angeles,90650,Norwalk,-118.0648469,33.9126443,49.88
6037119342,2911,Los Angeles,91402,Los Angeles,-118.4472671,34.2407688,72.43
6037900804,3359,Los Angeles,93534,Lancaster,-118.1407,34.7127333,158.01
6037191301,2224,Los Angeles,90029,Los Angeles,-118.2865853,34.0923345,70
6037575202,4175,Los Angeles,90813,Long Beach,-118.1704604,33.7858671,110.89
6037134903,6919,Los Angeles,91303,Los Angeles,-118.5916957,34.1924692,86.35
6037404803,1719,Los Angeles,91706,Baldwin Park,-117.9659888,34.0671875,54.7
6037600602,2542,Los Angeles,90303,Inglewood,-118.3307594,33.9416202,91.63
6037197500,3914,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632,55.72
6037134305,4183,Los Angeles,91304,Los Angeles,-118.6016952,34.217634,69.12
6037190201,2632,Los Angeles,90028,Los Angeles,-118.329714,34.1033578,47.74
6037603500,3042,Los Angeles,90249,Gardena,-118.3208781,33.8993747,84.53
6037212203,2914,Los Angeles,90005,Los Angeles,-118.2903562,34.0597622,34.81
6037603301,3617,Los Angeles,90247,Gardena,-118.3062127,33.8840986,75.51
6037208301,2148,Los Angeles,90026,Los Angeles,-118.2658492,34.0619781,35.25
6037575902,5208,Los Angeles,90802,Long Beach,-118.1952012,33.7723157,82.02
6037197420,3564,Los Angeles,90026,Los Angeles,-118.2571856,34.0832,47.56
6037900806,4634,Los Angeles,93534,Lancaster,-118.1419762,34.69644,158.01
6037576301,4165,Los Angeles,90813,Long Beach,-118.1886964,33.7789685,120.09
6037402903,4363,Los Angeles,91766,Pomona,-117.7335433,34.039394,74.95
6037500700,7150,Los Angeles,90660,Pico Rivera,-118.0983071,34.0000986,57.61
6037543802,6478,Los Angeles,90745,Carson,-118.2697206,33.8293509,67.35
6037123420,4408,Los Angeles,91606,Los Angeles,-118.4146718,34.193033,52.18
6037601100,6869,Los Angeles,90301,Inglewood,-118.3482313,33.9490818,84.93
6037208801,3027,Los Angeles,90057,Los Angeles,-118.2770843,34.059675,74.85
6037133000,4778,Los Angeles,91335,Los Angeles,-118.5571125,34.196082,64.81
6037407702,6744,Los Angeles,91744,La Puente,-117.9466049,34.0211007,73.09
6037531603,3409,Los Angeles,90022,East Los Angeles,-118.1615136,34.0298023,72.44
6037211202,2239,Los Angeles,90004,Los Angeles,-118.294113,34.0745209,56.78
6037570602,6177,Los Angeles,90805,Long Beach,-118.1729332,33.8561559,89.18
6037552100,6624,Los Angeles,90650,Norwalk,-118.0880792,33.9054717,57.55
6037224420,2637,Los Angeles,90007,Los Angeles,-118.2769037,34.0316495,39.69
6037301801,5258,Los Angeles,91203,Glendale,-118.2596966,34.1556466,34.91
6037293201,6289,Los Angeles,90501,Los Angeles,-118.30513,33.8308864,56.9
6037482301,4941,Los Angeles,91776,San Gabriel,-118.0990697,34.0741046,40.35
6037533503,2141,Los Angeles,90255,Huntington Park,-118.1910856,33.9845559,41.09
6037501803,4427,Los Angeles,90602,Whittier,-118.0408524,33.9717393,78.72
6037208620,4446,Los Angeles,90057,Los Angeles,-118.2779829,34.069709,44.33
6037192700,3449,Los Angeles,90004,Los Angeles,-118.2881064,34.0800134,49.08
6037102105,1905,Los Angeles,91505,Los Angeles,-118.3492638,34.2098714,31.7
6037571703,3557,Los Angeles,90805,Long Beach,-118.191734,33.8493201,94.42
6037127804,4352,Los Angeles,91405,Los Angeles,-118.4618228,34.1974926,109.64
6037294510,5082,Los Angeles,90744,Los Angeles,-118.271694,33.7865877,76.33
6037302002,3949,Los Angeles,91206,Glendale,-118.2505278,34.1491687,38.67
6037122120,5011,Los Angeles,91352,Los Angeles,-118.3719094,34.2107757,62.85
6037601002,5167,Los Angeles,90301,Inglewood,-118.3475932,33.9565607,96.5
6037570601,5610,Los Angeles,90805,Long Beach,-118.1809849,33.8569402,94.42
6037208904,3978,Los Angeles,90057,Los Angeles,-118.2700929,34.0595681,52.07
6037551900,5203,Los Angeles,90650,Norwalk,-118.1046032,33.9105501,57.55
6037131010,6686,Los Angeles,91335,Los Angeles,-118.5382539,34.214735,72.56
6037405203,3638,Los Angeles,91706,Baldwin Park,-117.9569613,34.0762599,55.68
6037701801,7001,Los Angeles,90404,Santa Monica,-118.4657238,34.0274538,50.21
6037533804,4207,Los Angeles,90201,Bell,-118.1791444,33.9752181,54.25
6037534802,3136,Los Angeles,90255,Walnut Park,-118.2216728,33.971185,60.74
6037222200,4016,Los Angeles,90018,Los Angeles,-118.3024156,34.0309167,62.18
6037407602,3993,Los Angeles,91744,La Puente,-117.9468466,34.0323937,73.09
6037604100,7302,Los Angeles,90260,Lawndale,-118.348246,33.8815498,66.79
6037104201,4569,Los Angeles,91340,Los Angeles,-118.4160998,34.2865005,58.65
6037432602,4852,Los Angeles,91732,El Monte,-118.0052966,34.0814708,63.91
6037320300,6734,Los Angeles,91340,San Fernando,-118.4458616,34.2821477,76.96
6037602200,7200,Los Angeles,90250,Del Aire,-118.3695802,33.9231962,56.41
6037900201,1129,Los Angeles,93535,Unincorporated Los Angeles County area,-117.956249,34.7083865,147.68
6037501400,3669,Los Angeles,90601,Whittier,-118.0474017,33.9819778,53.32
6037294520,3710,Los Angeles,90744,Los Angeles,-118.2658196,33.7868323,76.33
6037213310,3015,Los Angeles,90006,Los Angeles,-118.2978915,34.0508743,54.24
6037232600,6833,Los Angeles,90037,Los Angeles,-118.2979984,33.9920924,79.44
6037503104,2542,Los Angeles,90605,South Whittier,-118.0432662,33.9202427,47.68
6037311802,4068,Los Angeles,91502,Burbank,-118.3112874,34.1710001,39.05
6037534501,5226,Los Angeles,90255,Huntington Park,-118.207662,33.9677268,60.74
6037601211,2880,Los Angeles,90301,Inglewood,-118.357722,33.962383,99.47
6037550100,7329,Los Angeles,90650,Norwalk,-118.0760625,33.9237304,49.03
6037551401,4582,Los Angeles,90241,Downey,-118.156034,33.9440174,38.02
6037501804,2175,Los Angeles,90602,Whittier,-118.0349208,33.9698819,78.72
6037603704,6609,Los Angeles,90250,Hawthorne,-118.3319132,33.9001056,75.9
6037121102,2479,Los Angeles,91352,Los Angeles,-118.3841883,34.2375326,57.99
6037201601,2323,Los Angeles,90032,Los Angeles,-118.1774624,34.0726971,63.37
6037530901,3684,Los Angeles,90063,East Los Angeles,-118.1886037,34.0432749,56.8
6037900501,7225,Los Angeles,93535,Lancaster,-118.1206518,34.6836304,154.42
6037195600,2948,Los Angeles,90026,Los Angeles,-118.2655482,34.0808254,55.72
6037119320,4906,Los Angeles,91402,Los Angeles,-118.4547256,34.2369427,89.05
6037603802,4040,Los Angeles,90260,Lawndale,-118.3481442,33.8909804,67.69
6037224410,3194,Los Angeles,90007,Los Angeles,-118.2799814,34.0351392,45.99
6037432202,4471,Los Angeles,91770,Rosemead,-118.0708948,34.0859512,35.75
6037553502,4066,Los Angeles,90723,Paramount,-118.1515696,33.899999,56.27
6037119900,5245,Los Angeles,91402,Los Angeles,-118.4412802,34.2278369,84.63
6037208401,4765,Los Angeles,90057,Los Angeles,-118.2691298,34.0637659,41.87
6037404901,5700,Los Angeles,91706,Baldwin Park,-117.9770768,34.0971898,66.86
6037277400,909,Los Angeles,90045,Los Angeles,-118.3743486,33.9490354,29.57
6037535804,5328,Los Angeles,90280,South Gate,-118.2033667,33.9476027,52.53
6037542103,3685,Los Angeles,90221,East Rancho Dominguez,-118.196493,33.9012219,94.25
6037603400,4113,Los Angeles,90249,Gardena,-118.3134339,33.8934711,67.23
6037211921,2521,Los Angeles,90020,Los Angeles,-118.292902,34.067232,52.8
6037301502,6750,Los Angeles,91201,Glendale,-118.2886611,34.1723661,34.08
6037432901,3727,Los Angeles,91770,Rosemead,-118.0708582,34.0766629,41.18
6037600202,7767,Los Angeles,90044,Westmont,-118.2991423,33.9426036,98.17
6037553902,5415,Los Angeles,90723,Paramount,-118.153083,33.8851416,53.18
6037553901,6773,Los Angeles,90723,Paramount,-118.1514235,33.8928037,49.73
6037119400,5499,Los Angeles,91331,Los Angeles,-118.4353682,34.2378874,79.78
6037530202,4348,Los Angeles,90640,Montebello,-118.1344535,34.0298138,48.18
6037199120,4511,Los Angeles,90031,Los Angeles,-118.1996896,34.0700703,49.2
6037404201,3519,Los Angeles,91702,Azusa,-117.8953117,34.1265873,71.92
6037502004,4251,Los Angeles,90602,Whittier,-118.0477889,33.9609046,57.77
6037131100,3197,Los Angeles,91406,Los Angeles,-118.5056231,34.2146245,63.41
6037534403,2795,Los Angeles,90201,Cudahy,-118.1971314,33.9681673,48.64
6037432402,6938,Los Angeles,91731,El Monte,-118.0271968,34.0848582,45.12
6037402301,5464,Los Angeles,91768,Pomona,-117.7700769,34.0680438,78.05
6037600302,3086,Los Angeles,90047,Westmont,-118.3046455,33.935475,95.58
6037234600,4908,Los Angeles,90043,Los Angeles,-118.327561,33.9920177,129.15
6037530006,4430,Los Angeles,90640,Montebello,-118.1126395,34.020019,57.34
6037191204,2033,Los Angeles,90029,Los Angeles,-118.2982812,34.0930661,36.9
6037217200,4156,Los Angeles,90019,Los Angeles,-118.3424594,34.049584,68.9
6037554002,5856,Los Angeles,90706,Bellflower,-118.1336322,33.8922721,61.63
6037190510,4051,Los Angeles,90028,Los Angeles,-118.3113901,34.0999771,46.56
6037554301,3499,Los Angeles,90706,Bellflower,-118.1456075,33.8822564,51.79
6037602106,5403,Los Angeles,90250,Hawthorne,-118.3581593,33.9204031,77.65
6037234700,3690,Los Angeles,90043,Los Angeles,-118.3276852,33.9872213,137.44
6037433902,3284,Los Angeles,91732,El Monte,-118.0268687,34.0525708,47.95
6037238400,4694,Los Angeles,90047,Los Angeles,-118.3089917,33.9563491,122.94
6037127805,3627,Los Angeles,91405,Los Angeles,-118.4576889,34.1921963,60.39
6037192510,3840,Los Angeles,90004,Los Angeles,-118.3068568,34.079869,49.01
6037211320,3337,Los Angeles,90004,Los Angeles,-118.2941394,34.0708715,27.4
6037125310,4313,Los Angeles,91601,Los Angeles,-118.366031,34.1695168,53.69
6037124300,2988,Los Angeles,91601,Los Angeles,-118.3642963,34.1757378,47.83
6037221710,2833,Los Angeles,90007,Los Angeles,-118.2876316,34.0346981,48.36
6037128102,4625,Los Angeles,91401,Los Angeles,-118.4443506,34.1902959,76.93
6037404600,1394,Los Angeles,91706,Irwindale,-117.9635233,34.1119138,48.55
6037213320,2469,Los Angeles,90006,Los Angeles,-118.2937,34.050883,54.24
6037603200,3394,Los Angeles,90248,Gardena,-118.3022069,33.8701634,58.82
6037211310,3873,Los Angeles,90004,Los Angeles,-118.298493,34.0709091,56.78
6037213202,3942,Los Angeles,90006,Los Angeles,-118.3045035,34.0490294,54.24
6037203720,4072,Los Angeles,90033,Los Angeles,-118.2031501,34.0468935,67.4
6037535502,5411,Los Angeles,90280,South Gate,-118.2153163,33.961497,44.91
6037128220,2912,Los Angeles,91401,Los Angeles,-118.4355767,34.1835533,63.43
6037117303,3754,Los Angeles,91343,Los Angeles,-118.4912814,34.2281097,80.2
6037294410,5079,Los Angeles,90710,Los Angeles,-118.2898931,33.794128,50.63
6037121801,3127,Los Angeles,91605,Los Angeles,-118.3928771,34.2114871,79.39
6037134800,6399,Los Angeles,91306,Los Angeles,-118.5715501,34.1955756,75.02
6037119202,4759,Los Angeles,91331,Los Angeles,-118.4424803,34.2547197,72.7
6037502602,4477,Los Angeles,90660,Pico Rivera,-118.1032467,33.9650177,60.9
6037222001,3142,Los Angeles,90018,Los Angeles,-118.3132805,34.0281954,89.86
6037207101,3717,Los Angeles,90012,Los Angeles,-118.2448177,34.0612027,30.75
6037213201,3932,Los Angeles,90006,Los Angeles,-118.3045301,34.0526559,54.24
6037294610,4334,Los Angeles,90744,Los Angeles,-118.2581968,33.787324,76.33
6037407801,5727,Los Angeles,91744,Valinda,-117.9214946,34.0302293,52.58
6037551800,7267,Los Angeles,90242,Downey,-118.1260092,33.9131762,47.51
6037188100,3918,Los Angeles,90039,Los Angeles,-118.2703438,34.1366071,45.8
6037544002,3187,Los Angeles,90810,Carson,-118.2179347,33.8289273,79.55
6037552002,3409,Los Angeles,90650,Norwalk,-118.0876278,33.9131184,57.55
6037500404,4551,Los Angeles,90660,Pico Rivera,-118.0739965,34.0139543,60.9
6037124203,2384,Los Angeles,91601,Los Angeles,-118.374665,34.1776041,51.12
6037131702,3770,Los Angeles,91335,Los Angeles,-118.5476933,34.2035942,83.59
6037575201,4772,Los Angeles,90813,Long Beach,-118.1767949,33.7864873,128.01
6037218701,2324,Los Angeles,90016,Los Angeles,-118.3333058,34.0373889,42.89
6037221602,3030,Los Angeles,90007,Los Angeles,-118.2921024,34.0384299,41.84
6037199300,4202,Los Angeles,90031,Los Angeles,-118.2003961,34.0941911,44.64
6037530204,3904,Los Angeles,90640,Montebello,-118.1283266,34.0190693,57.34
6037900607,3651,Los Angeles,93535,Lancaster,-118.1241061,34.6932022,151.71
6037203900,3353,Los Angeles,90063,Los Angeles,-118.1944844,34.0333782,49.83
6037572100,1113,Los Angeles,90806,Long Beach,-118.2035057,33.8238924,97.81
6037132502,3922,Los Angeles,91335,Los Angeles,-118.5469513,34.1911391,83.59
6037199202,3155,Los Angeles,90031,Los Angeles,-118.2032952,34.0812835,52.37
6037571704,4076,Los Angeles,90805,Long Beach,-118.1870723,33.8499458,94.42
6037221304,3656,Los Angeles,90019,Los Angeles,-118.3146461,34.045362,68.9
6037195804,2533,Los Angeles,90026,Los Angeles,-118.2728192,34.0787744,55.72
6037222600,5549,Los Angeles,90007,Los Angeles,-118.295871,34.0218424,38.44
6037209510,3076,Los Angeles,90006,Los Angeles,-118.2819584,34.0529626,34
6037601212,6774,Los Angeles,90301,Inglewood,-118.3570019,33.9558199,99.47
6037575101,4339,Los Angeles,90804,Long Beach,-118.1623973,33.7881302,93.13
6037113233,7345,Los Angeles,91304,Los Angeles,-118.6012203,34.2269621,50.82
6037481500,4489,Los Angeles,91801,Alhambra,-118.1127509,34.0822256,35.51
6037404903,2738,Los Angeles,91706,Baldwin Park,-117.9726977,34.0875933,66.86
6037500403,3829,Los Angeles,90660,Pico Rivera,-118.0662039,34.0117536,53.1
6037195803,2634,Los Angeles,90026,Los Angeles,-118.2769285,34.0818094,55.72
6037571600,2309,Los Angeles,90805,Long Beach,-118.1813827,33.8498715,79.48
6037117201,5191,Los Angeles,91343,Los Angeles,-118.4700895,34.2426724,80.81
6037543503,5696,Los Angeles,90502,West Carson,-118.2920619,33.8331813,58.78
6037602505,4590,Los Angeles,90250,Hawthorne,-118.341667,33.9055546,77.65
6037191302,1947,Los Angeles,90027,Los Angeles,-118.2884036,34.0962277,47.59
6037221302,4373,Los Angeles,90019,Los Angeles,-118.3114921,34.0417457,48.43
6037554404,4206,Los Angeles,90706,Bellflower,-118.1295305,33.873719,60.35
6037218600,3148,Los Angeles,90016,Los Angeles,-118.3427412,34.0371852,63
6037406702,6375,Los Angeles,91790,West Covina,-117.9382452,34.0659535,62.46
6037201602,2960,Los Angeles,90032,Los Angeles,-118.1678921,34.07715,62.2
6037602402,6869,Los Angeles,90250,Hawthorne,-118.3568525,33.9091622,77.5
6037219020,5411,Los Angeles,90018,Los Angeles,-118.3226729,34.0222083,89.86
6037550202,5710,Los Angeles,90650,Norwalk,-118.0896892,33.921285,57.55
6037224700,6238,Los Angeles,90007,Los Angeles,-118.280016,34.0262403,48.36
6037406200,5811,Los Angeles,91723,Covina,-117.8979159,34.0764235,36.78
6037701902,4659,Los Angeles,90401,Santa Monica,-118.4951703,34.012479,65.51
6037236204,3109,Los Angeles,90008,Los Angeles,-118.3491896,34.0147165,105.63
6037406411,2002,Los Angeles,91791,West Covina,-117.8997854,34.0696708,45.89
6037531701,5375,Los Angeles,90022,East Los Angeles,-118.1520851,34.0216887,72.44
6037206031,4131,Los Angeles,90021,Los Angeles,-118.2331623,34.0320283,85.61
6037213402,4857,Los Angeles,90006,Los Angeles,-118.2878882,34.0498405,54.24
6037219010,3027,Los Angeles,90018,Los Angeles,-118.3229262,34.0276144,89.86
6037701802,4645,Los Angeles,90404,Santa Monica,-118.4789709,34.0188907,50.53
6037533104,4415,Los Angeles,90255,Huntington Park,-118.224409,33.9766899,60.74
6037554101,3548,Los Angeles,90706,Bellflower,-118.1236012,33.8928105,61.64
6037401704,7108,Los Angeles,91767,Pomona,-117.7430957,34.1006379,67.95
6037123901,4696,Los Angeles,91606,Los Angeles,-118.3938003,34.1854544,67.61
6037702803,3063,Los Angeles,90066,Culver City,-118.4325909,33.9954427,34.22
6037127806,3293,Los Angeles,91411,Los Angeles,-118.4572359,34.1885731,56.93
6037501001,3046,Los Angeles,90606,West Whittier-Los Nietos,-118.0706273,33.9903098,60.7
6037573004,4577,Los Angeles,90806,Long Beach,-118.1964734,33.7934906,85.4
6037211922,3269,Los Angeles,90020,Los Angeles,-118.2953981,34.0672221,43.86
6037533502,2143,Los Angeles,90255,Huntington Park,-118.1948545,33.9850347,52.82
6037201401,4693,Los Angeles,90032,Los Angeles,-118.1854971,34.078195,63.37
6037139303,4260,Los Angeles,91356,Los Angeles,-118.5333073,34.1762844,59.55
6037222002,5243,Los Angeles,90018,Los Angeles,-118.3132782,34.0218914,89.86
6037552700,6819,Los Angeles,90650,Norwalk,-118.0732039,33.8985899,56.71
6037221120,3197,Los Angeles,90006,Los Angeles,-118.2878972,34.0421001,35.37
6037238000,6174,Los Angeles,90047,Los Angeles,-118.3097251,33.9472944,137.3
6037552302,4107,Los Angeles,90650,Norwalk,-118.0577671,33.906522,54.01
6037900606,3532,Los Angeles,93535,Lancaster,-118.1244376,34.7004762,142.59
6037407101,4883,Los Angeles,91746,La Puente,-117.9723257,34.0478649,52.64
6037127712,3560,Los Angeles,91406,Los Angeles,-118.4700785,34.1974208,55.53
6037576401,5021,Los Angeles,90813,Long Beach,-118.1785058,33.778974,84.76
6037404401,3715,Los Angeles,91702,Azusa,-117.91619,34.1292276,71.92
6037530005,3971,Los Angeles,90640,Montebello,-118.1114296,34.0282744,42.27
6037576901,5357,Los Angeles,90804,Long Beach,-118.164632,33.7791377,70.58
6037131701,5587,Los Angeles,91335,Los Angeles,-118.5578906,34.2046643,62.01
6037603101,4139,Los Angeles,90247,Gardena,-118.2954546,33.8867825,87.73
6037432401,3705,Los Angeles,91731,El Monte,-118.0220588,34.0905474,45.69
6037132501,4566,Los Angeles,91335,Los Angeles,-118.548597,34.1968245,83.59
6037601801,2834,Los Angeles,90304,Inglewood,-118.3504258,33.9436357,47.4
6037117510,3687,Los Angeles,91343,Los Angeles,-118.4621485,34.233678,78.05
6037211201,2562,Los Angeles,90004,Los Angeles,-118.2984693,34.0745294,56.78
6037910002,7723,Los Angeles,93543,Unincorporated Los Angeles County area,-117.9074722,34.5346329,90.14
6037555001,5321,Los Angeles,90715,Lakewood,-118.0882639,33.8430305,46.99
6037481300,3299,Los Angeles,91770,Rosemead,-118.0825326,34.0762772,36.47
6037534002,4628,Los Angeles,90201,Bell Gardens,-118.1399857,33.9674778,36.38
6037551101,3964,Los Angeles,90242,Downey,-118.1262274,33.9218213,40.76
6037115104,4377,Los Angeles,91325,Los Angeles,-118.5226461,34.2374909,48.83
6037910402,3583,Los Angeles,93550,Palmdale,-118.1256195,34.5834908,113.05
6037221820,2363,Los Angeles,90007,Los Angeles,-118.2864985,34.0304526,48.36
6037113421,6879,Los Angeles,91311,Los Angeles,-118.5830621,34.2335792,39.33
6037190100,4453,Los Angeles,90028,Los Angeles,-118.3416948,34.0994853,49.78
6037237402,3335,Los Angeles,90047,Los Angeles,-118.3013342,33.9784618,96.6
6037554104,2414,Los Angeles,90706,Bellflower,-118.1195565,33.8931415,61.64
6037131400,6367,Los Angeles,91335,Los Angeles,-118.5316957,34.2145917,64.32
6037123520,2816,Los Angeles,91401,Los Angeles,-118.423608,34.1884912,51.63
6037552601,5260,Los Angeles,90650,Norwalk,-118.0776264,33.8913016,57.55
6037551700,6262,Los Angeles,90242,Downey,-118.147433,33.9172388,50.47
6037212800,3543,Los Angeles,90019,Los Angeles,-118.3305985,34.0518662,68.9
6037134101,5579,Los Angeles,91306,Los Angeles,-118.5666433,34.2143034,70.21
6037119800,6054,Los Angeles,91331,Los Angeles,-118.4291943,34.2329132,76.99
6037533106,1655,Los Angeles,90255,Huntington Park,-118.2170425,33.9788203,60.74
6037234800,3317,Los Angeles,90043,Los Angeles,-118.3220826,33.9818234,132.38
6037104204,3679,Los Angeles,91342,Los Angeles,-118.3931176,34.2912875,48.36
6037573402,6384,Los Angeles,90755,Signal Hill,-118.1691428,33.8016982,44.28
6037543306,7863,Los Angeles,90745,Carson,-118.2427443,33.8342784,50.37
6037132101,4645,Los Angeles,91406,Los Angeles,-118.4956552,34.1902625,70.82
6037234502,3017,Los Angeles,90043,Los Angeles,-118.3244227,34.0018666,137.55
6037191201,4414,Los Angeles,90027,Los Angeles,-118.2961735,34.0985767,36.75
6037404503,2638,Los Angeles,91702,Vincent,-117.9120723,34.1105983,71.92
6037104203,5441,Los Angeles,91331,Los Angeles,-118.4115543,34.2790581,81.71
6037212204,3584,Los Angeles,90005,Los Angeles,-118.2865323,34.0598252,30.5
6037554203,3730,Los Angeles,90706,Bellflower,-118.1247134,33.8802194,61.64
6037402200,6782,Los Angeles,91768,Pomona,-117.764973,34.0818183,59.21
6037405002,3169,Los Angeles,91706,Baldwin Park,-117.9489743,34.1033004,66.86
6037277200,2196,Los Angeles,90045,Los Angeles,-118.3822385,33.9526287,26.3
6037221220,3376,Los Angeles,90006,Los Angeles,-118.2960214,34.0435737,36.24
6037551300,5449,Los Angeles,90241,Downey,-118.1339117,33.9352796,46.57
6037405101,5617,Los Angeles,91706,Baldwin Park,-117.9616912,34.0958307,66.86
6037231400,4745,Los Angeles,90062,Los Angeles,-118.3129995,34.0145548,95.26
6037543702,6637,Los Angeles,90745,Carson,-118.2696681,33.8135657,67.35
6037121210,2926,Los Angeles,91331,Los Angeles,-118.4039928,34.2402959,51.46
6037201301,4498,Los Angeles,90032,Los Angeles,-118.1878082,34.0882239,59.26
6037301802,4516,Los Angeles,91203,Glendale,-118.2597025,34.1492141,35.47
6037221303,2806,Los Angeles,90006,Los Angeles,-118.3084384,34.0453825,41.65
6037134104,4618,Los Angeles,91306,Los Angeles,-118.5753847,34.2119534,84.14
6037293304,4832,Los Angeles,90710,Los Angeles,-118.3043149,33.7926172,58.61
6037293307,2284,Los Angeles,90710,Los Angeles,-118.3035314,33.7873712,49.04
6037218300,5290,Los Angeles,90019,Los Angeles,-118.3548171,34.0427467,53.46
6037218220,3859,Los Angeles,90019,Los Angeles,-118.3348919,34.0434012,68.9
6037302103,5430,Los Angeles,91205,Glendale,-118.238019,34.1425784,51.08
6037601001,2381,Los Angeles,90301,Inglewood,-118.3486875,33.9643251,99.47
6037535503,2240,Los Angeles,90280,South Gate,-118.2144693,33.9552551,52.53
6037910403,2278,Los Angeles,93550,Palmdale,-118.1254252,34.576145,90.38
6037302201,4019,Los Angeles,91205,Glendale,-118.2484454,34.1444791,38.38
6037535803,4246,Los Angeles,90280,South Gate,-118.2100618,33.9480872,52.53
6037576001,5174,Los Angeles,90802,Long Beach,-118.1938633,33.7631159,80.31
6037294200,4874,Los Angeles,90744,Los Angeles,-118.2693892,33.7948377,74.29
6037311801,2873,Los Angeles,91502,Burbank,-118.306208,34.1661607,32.25
6037572002,4723,Los Angeles,90807,Long Beach,-118.191637,33.8230804,52.75
6037231300,5754,Los Angeles,90062,Los Angeles,-118.304538,34.0145164,65.75
6037601802,3945,Los Angeles,90304,Lennox,-118.3504318,33.9400113,60.4
6037402706,3834,Los Angeles,91767,Pomona,-117.7204486,34.0716281,73.22
6037480902,4109,Los Angeles,91803,Alhambra,-118.1390208,34.0802793,33.33
6037115202,5684,Los Angeles,91324,Los Angeles,-118.5376549,34.2332349,59.88
6037113401,6550,Los Angeles,91306,Los Angeles,-118.5626938,34.2272273,61.35
6037211122,3163,Los Angeles,90004,Los Angeles,-118.2892234,34.0726794,33.16
6037109100,2797,Los Angeles,91345,Los Angeles,-118.4631511,34.2771693,59.85
6037407802,3476,Los Angeles,91744,Industry,-117.9348633,34.0229331,62.45
6037190401,2977,Los Angeles,90027,Los Angeles,-118.3027866,34.1035718,43.46
6037293302,5082,Los Angeles,90710,Los Angeles,-118.3042086,33.8016119,49.91
6037430101,5382,Los Angeles,91010,Duarte,-117.9755668,34.1375469,51.82
6037115401,6373,Los Angeles,91325,Los Angeles,-118.515127,34.2248079,44.47
6037302004,4151,Los Angeles,91206,Glendale,-118.2387735,34.1488475,40.56
6037572201,5592,Los Angeles,90806,Long Beach,-118.1953378,33.81618,71.55
6037481001,4369,Los Angeles,91801,Alhambra,-118.1302887,34.0876622,32.92
6037301900,8192,Los Angeles,91206,Glendale,-118.2464109,34.1556019,35.22
6037481603,3486,Los Angeles,91801,Alhambra,-118.1201868,34.0841555,39.56
6037212900,4067,Los Angeles,90019,Los Angeles,-118.3215149,34.0494541,68.9
6037186404,2631,Los Angeles,90065,Los Angeles,-118.2354293,34.1067595,65.4
6037404501,2789,Los Angeles,91702,Azusa,-117.9220312,34.1109251,71.92
6037910501,5218,Los Angeles,93550,Palmdale,-118.1125209,34.5802081,125.16
6037408211,6381,Los Angeles,91748,Industry,-117.9080818,33.9988356,29.61
6037106407,3119,Los Angeles,91342,Los Angeles,-118.4365572,34.3105742,63.98
6037310702,6567,Los Angeles,91502,Burbank,-118.3067629,34.1811412,27.72
6037530003,3080,Los Angeles,90640,Montebello,-118.0889928,34.0286266,53.02
6037128101,3735,Los Angeles,91405,Los Angeles,-118.4356174,34.1902993,61.77
6037186302,5096,Los Angeles,90065,Los Angeles,-118.228857,34.1126744,65.4
6037119201,4547,Los Angeles,91331,Los Angeles,-118.440639,34.2462338,73.91
6037320202,6151,Los Angeles,91340,San Fernando,-118.4345092,34.2897466,76.51
6037197300,4052,Los Angeles,90026,Los Angeles,-118.2520467,34.0811373,55.72
6037503103,5204,Los Angeles,90605,South Whittier,-118.0407064,33.9281744,47.14
6037573003,1843,Los Angeles,90806,Long Beach,-118.2020691,33.7943972,88.32
6037218110,3195,Los Angeles,90019,Los Angeles,-118.3275531,34.0443254,63.71
6037191000,4454,Los Angeles,90028,Los Angeles,-118.321677,34.1009548,53.18
6037236203,3118,Los Angeles,90016,Los Angeles,-118.3467706,34.0184552,60.07
6037310701,2181,Los Angeles,91502,Burbank,-118.312844,34.1853923,21.83
6037117404,5324,Los Angeles,91343,Los Angeles,-118.479077,34.2284788,75.02
6037125501,3052,Los Angeles,91601,Los Angeles,-118.3657855,34.1622937,59.61
